-0.065059856	-0.050991133	0.032501593	-0.0056560854	-0.010757114	0.01089114	0.12409114	0.05682374	-0.091742	0.10765199	-0.02329298	0.05450822	-0.040325947	-0.029205916	8.559067e-05	-0.04626383
-0.014327015	0.04712113	0.006252697	0.03393883	0.010670836	-0.01937326	-0.012406393	0.04129422	0.11191704	0.02831205	0.00525163	-0.016743911	0.06565605	-0.10304016	-0.07784443	0.020419927
0.07336014	0.09137051	0.15183331	-0.059593536	-0.020110207	0.0010329182	-0.09754305	0.00066801783	-0.03553385	0.03486388	-0.03346272	-0.096662626	-0.08032303	-0.01674486	-0.016434766	0.07452057
0.077211924	-0.03195997	-0.05164015	0.06788777	-0.041912824	0.017191319	-0.016820008	0.06297255	0.0017866669	0.028135218	-0.040287532	-0.020690605	0.00022695953	0.12157334	0.0123144565	-0.06665653
0.05481372	-0.017742496	0.15624677	0.08482132	-0.010747224	0.0040491475	0.019614719	-4.325196e-05	-0.051208217	-0.0016084255	0.025860658	0.09085795	0.045695435	-0.03688047	0.1008351	0.0064480994
-0.010164529	-0.0001060612	-0.14107695	0.020897673	0.07702382	-0.11019726	0.024005	-0.068153635	0.042123996	-0.0028179828	0.083933756	0.15313692	0.011356247	-0.013449716	0.10045094	-0.107812434
-0.09947695	-0.057909045	0.04614181	0.004541961	-0.13657212	-0.08710728	0.05241009	-0.14644235	0.07473344	0.02650075	-0.10441469	-0.04523664	0.12687205	-0.030618208	0.14109573	0.098010466
-0.10667561	-0.041795585	-0.009790931	-0.024978802	0.0049634664	0.13054737	0.009613147	-0.03233044	-0.051668547	0.107630186	0.054986693	-0.04836959	-0.0790394	0.107069835	0.05406816	-0.013671956
0.015921928	0.12725924	-0.10083123	-0.07718565	-0.04050548	0.1255287	0.15117	-0.03732047	0.03134759	-0.026780896	0.0353165	-0.10045434	-0.011968385	0.10057134	-0.094262265	-0.06529166
0.049944937	0.03296574	-0.042250402	0.0145069845	-0.079896286	0.089115575	-0.0415054	-0.043714155	0.13809478	-0.10553566	-0.04916879	-0.092438474	-0.0003788397	-0.11178812	-0.0016812616	0.00025334707
-0.039185327	-0.043863405	0.006859705	0.07203319	0.06380259	-0.00047515405	-0.0023953347	-0.031654306	-0.015373766	0.03947359	-0.044318445	-0.024151213	-0.11597429	-0.08098781	0.11167815	-0.011967473
-0.14447275	0.04009878	-0.0656148	0.09861287	-0.018354217	0.16888882	0.003564992	0.03060485	0.039858792	0.03697774	-0.05290098	0.14581694	-0.037895977	0.009755839	-0.12534986	-0.018322663
-0.06735426	-0.050821315	0.13276543	-0.047257755	-0.113896795	-0.009693236	-0.10879403	-0.17171706	0.01492859	-0.04309514	0.06967825	-0.067033954	-0.08205631	0.10026799	0.018933091	0.015475537
-0.20888607	-0.13805667	-0.14795052	0.008244864	0.12306412	0.19464569	-0.13791037	-0.08847131	-0.114698835	0.045785572	0.02694558	-0.007398457	0.11842644	-0.0089507	-0.07566803	0.047100782
0.13637294	0.030133123	0.020894587	0.013751105	0.02614809	-0.029606989	0.055655297	0.08084252	-0.05456088	0.01548632	-0.074115075	0.07508951	-0.1470396	0.17233196	-0.09339582	0.05785638
-0.08749983	-0.07142768	-0.041978095	0.043860126	-0.03680896	0.07665735	0.079209305	0.06883876	-0.09370386	0.018977523	-0.005757845	0.030125462	-0.036456082	0.050514527	-0.102674216	-0.016350606
0.04253774	-0.036958482	0.12844875	-0.08234217	0.07211485	-0.016795767	0.011662356	-0.030508034	-0.086222984	-0.061355744	0.034680497	-0.09981718	-0.039621077	0.10508125	-0.19369262	-0.04477634
-0.04568892	-0.07654346	0.019566413	0.08824457	0.059602525	-0.046836928	-0.09191412	0.06590447	-0.09190453	0.054850023	-0.058051296	0.011642418	0.06565547	0.052554246	-0.20564368	0.011718809
0.015799183	-0.15797755	0.083876446	0.15668502	0.11533527	-0.1039266	-0.08071742	-0.12460517	0.062023107	-0.104053676	0.08121243	-0.011031981	0.047880724	-0.066183485	0.044163242	-0.06351747
-0.02438473	0.14251299	-0.08675077	-0.15631545	-0.020876763	0.046352956	-0.20864287	0.05487317	0.043447707	-0.02474364	0.04487561	0.11415224	0.16622202	0.08617308	0.09876922	0.054106724
-0.118010424	-0.025655065	0.101009876	-0.04847793	-0.133234	-0.03384413	0.080051474	-0.00060513534	0.051503137	0.122110575	0.025070041	0.026599132	-0.008360475	-0.0038826703	0.113427125	-0.062122837
-0.06129427	0.05353051	-0.032408442	0.03896261	0.02582551	0.058495004	0.084795	-0.083153345	-0.06441616	0.073730834	-0.09131871	-0.03709962	-0.0840501	0.017125072	0.026239313	-0.10389525
0.27875173	0.015188764	-0.18337585	0.017188283	0.0004855332	-0.20054734	-0.012366136	0.17969672	0.24365698	-0.034386907	-0.019776931	-0.010566278	-0.03582652	-0.17697686	-0.03356948	-0.031329617
-0.20711885	-0.17403448	0.028177427	-0.018292282	-0.009447984	0.15337561	-0.14116962	-0.2392991	0.094965145	0.11858315	0.078456685	0.14936475	0.07376758	0.049321778	-0.09352495	0.024036214
0.057612624	0.09115966	-0.042076573	0.02303177	0.013933628	0.039031968	0.16530824	0.009502414	0.07892159	-0.108031176	0.12109654	0.047615044	0.02938571	0.08226286	-0.042473033	-0.04546387
0.0574489	0.056613654	0.04156172	-0.009971596	-0.048644673	-0.056800585	0.120920375	-0.06374797	0.01094271	0.028282203	0.013142068	-0.075511776	0.029042201	0.092836685	0.06785037	0.021320542
0.07651997	0.06617237	0.0040189167	-0.06649949	0.016212726	-0.022562137	0.13220866	0.08777341	0.005330693	-0.005574513	0.0025565478	0.00721367	-0.07305383	-0.02243873	0.21389602	0.017576372
-0.14641643	-0.08890665	-0.08438094	0.14523722	0.09192002	-0.03520399	0.09831692	-0.10060604	-0.082738005	-0.073380806	0.02816287	0.064405315	-0.023881411	-0.019437725	0.1029187	-0.14647765
-0.014857756	-0.13571984	0.045588307	0.10690502	-0.0117964875	0.0941651	0.17220688	-0.094069466	-0.06415136	0.04087584	0.03286289	-0.020509947	-0.040654536	0.053107474	0.025242835	-0.049027693
-0.053545583	-0.06481142	-0.06273667	0.005560658	-0.15042846	-0.011859485	-0.027494507	0.11793075	-0.023060296	-0.035252333	0.041923698	0.0052973647	-0.09023696	0.1698328	0.060428206	-0.045671374
-0.02307258	-0.10996366	0.03085639	-0.025238322	-0.08609986	0.07440695	-0.13671474	-0.07120349	-0.017899558	-0.1300063	0.09412301	0.0362689	0.032371853	0.064187326	-0.0749651	0.028851315
-0.044818245	-0.082831144	-0.003460949	0.009429158	-0.032785006	0.15725668	-0.06658514	-0.055674825	-0.03376403	-0.06761286	-0.037832417	0.07250161	-0.008540126	0.2455304	-0.09270867	0.070509575
-0.115904085	-0.010153832	0.033735424	0.016219124	0.13852018	0.07591154	0.24145797	-0.073667794	0.03162285	0.01672796	-0.015381947	0.023206009	-0.0141290305	-0.011161014	0.017748455	-0.101177715
-0.15030634	-0.028618468	0.082103714	-0.02202327	0.026801838	0.017981084	-0.021595221	-0.08754733	-0.04567713	-0.036122594	0.082276516	0.0013402802	-0.05954585	-0.01618523	0.059510257	-0.0018993062
